code,crypto,description,symbol,price,timestamp
EUR,bitcoin,Euro,&euro;,26333.5732,2023-05-11 21:18:00
EUR,bitcoin,Euro,&euro;,26339.1352,2023-05-11 21:32:00
EUR,bitcoin,Euro,&euro;,26318.9661,2023-05-11 21:47:00
EUR,bitcoin,Euro,&euro;,26328.7274,2023-05-11 22:03:00
EUR,bitcoin,Euro,&euro;,26353.6828,2023-05-11 22:20:00
EUR,bitcoin,Euro,&euro;,26326.3965,2023-05-11 22:33:00
EUR,bitcoin,Euro,&euro;,26254.9012,2023-05-11 22:48:00
EUR,bitcoin,Euro,&euro;,26224.8347,2023-05-11 23:04:00
EUR,bitcoin,Euro,&euro;,26223.5222,2023-05-11 23:20:00
EUR,bitcoin,Euro,&euro;,26258.1242,2023-05-11 23:33:00
EUR,bitcoin,Euro,&euro;,26359.5846,2023-05-11 23:47:00
EUR,bitcoin,Euro,&euro;,26290.9722,2023-05-12 00:17:00
EUR,bitcoin,Euro,&euro;,26328.2482,2023-05-12 00:48:00
EUR,bitcoin,Euro,&euro;,26212.3687,2023-05-12 01:31:00
EUR,bitcoin,Euro,&euro;,26187.1728,2023-05-12 02:05:00
EUR,bitcoin,Euro,&euro;,26166.8868,2023-05-12 02:25:00
EUR,bitcoin,Euro,&euro;,26139.433,2023-05-12 02:38:00
EUR,bitcoin,Euro,&euro;,26143.8966,2023-05-12 02:47:00
EUR,bitcoin,Euro,&euro;,26012.4581,2023-05-12 03:04:00
EUR,bitcoin,Euro,&euro;,25991.4685,2023-05-12 03:20:00
EUR,bitcoin,Euro,&euro;,25996.3843,2023-05-12 03:32:00
EUR,bitcoin,Euro,&euro;,25953.686,2023-05-12 03:47:00
EUR,bitcoin,Euro,&euro;,25943.7152,2023-05-12 04:04:00
EUR,bitcoin,Euro,&euro;,25995.8941,2023-05-12 04:21:00
EUR,bitcoin,Euro,&euro;,25983.9122,2023-05-12 04:32:00
EUR,bitcoin,Euro,&euro;,25970.7006,2023-05-12 04:47:00
EUR,bitcoin,Euro,&euro;,25992.7291,2023-05-12 05:04:00
EUR,bitcoin,Euro,&euro;,25920.8617,2023-05-12 05:20:00
EUR,bitcoin,Euro,&euro;,25935.7846,2023-05-12 05:32:00
EUR,bitcoin,Euro,&euro;,25913.7768,2023-05-12 05:47:00
EUR,bitcoin,Euro,&euro;,25616.1946,2023-05-12 06:04:00
EUR,bitcoin,Euro,&euro;,25520.7008,2023-05-12 06:22:00
EUR,bitcoin,Euro,&euro;,25595.4368,2023-05-12 06:33:00
EUR,bitcoin,Euro,&euro;,25588.6831,2023-05-12 06:47:00
EUR,bitcoin,Euro,&euro;,25665.7018,2023-05-12 07:04:00
EUR,bitcoin,Euro,&euro;,25628.7407,2023-05-12 07:18:00
EUR,bitcoin,Euro,&euro;,25654.3754,2023-05-12 07:33:00
EUR,bitcoin,Euro,&euro;,25638.7874,2023-05-12 07:47:00
EUR,bitcoin,Euro,&euro;,25709.7349,2023-05-12 08:04:00
EUR,bitcoin,Euro,&euro;,25680.3082,2023-05-12 08:21:00
EUR,bitcoin,Euro,&euro;,25607.7306,2023-05-12 08:33:00
EUR,bitcoin,Euro,&euro;,25659.1695,2023-05-12 08:47:00
EUR,bitcoin,Euro,&euro;,25646.8656,2023-05-12 09:04:00
EUR,bitcoin,Euro,&euro;,25672.1883,2023-05-12 09:19:00
EUR,bitcoin,Euro,&euro;,25688.3078,2023-05-12 09:32:00
EUR,bitcoin,Euro,&euro;,25685.7011,2023-05-12 09:47:00
EUR,bitcoin,Euro,&euro;,25722.5123,2023-05-12 10:04:00
EUR,bitcoin,Euro,&euro;,25762.9644,2023-05-12 10:21:00
EUR,bitcoin,Euro,&euro;,25693.8487,2023-05-12 10:33:00
EUR,bitcoin,Euro,&euro;,25715.533,2023-05-12 10:48:00
EUR,bitcoin,Euro,&euro;,25708.8899,2023-05-12 11:03:00
EUR,bitcoin,Euro,&euro;,25758.6045,2023-05-12 11:18:00
EUR,bitcoin,Euro,&euro;,25712.6618,2023-05-12 11:33:00
EUR,bitcoin,Euro,&euro;,25700.4204,2023-05-12 11:47:00
EUR,bitcoin,Euro,&euro;,25692.7,2023-05-12 12:05:00
EUR,bitcoin,Euro,&euro;,25697.4087,2023-05-12 12:24:00
EUR,bitcoin,Euro,&euro;,25744.3864,2023-05-12 12:40:00
EUR,bitcoin,Euro,&euro;,25758.0176,2023-05-12 12:52:00
EUR,bitcoin,Euro,&euro;,25773.5139,2023-05-12 13:04:00
EUR,bitcoin,Euro,&euro;,25719.7447,2023-05-12 13:21:00
EUR,bitcoin,Euro,&euro;,25780.031,2023-05-12 13:33:00
EUR,bitcoin,Euro,&euro;,25768.7118,2023-05-12 13:47:00
EUR,bitcoin,Euro,&euro;,25743.6531,2023-05-12 14:04:00
EUR,bitcoin,Euro,&euro;,25837.9131,2023-05-12 14:20:00
EUR,bitcoin,Euro,&euro;,25790.7663,2023-05-12 14:33:00
EUR,bitcoin,Euro,&euro;,25735.2651,2023-05-12 14:47:00
EUR,bitcoin,Euro,&euro;,25731.2243,2023-05-12 15:04:00
EUR,bitcoin,Euro,&euro;,25665.4868,2023-05-12 15:19:00
EUR,bitcoin,Euro,&euro;,25670.7429,2023-05-12 15:33:00
EUR,bitcoin,Euro,&euro;,25656.4809,2023-05-12 15:47:00
EUR,bitcoin,Euro,&euro;,25630.41,2023-05-12 16:04:00
EUR,bitcoin,Euro,&euro;,25694.6376,2023-05-12 16:22:00
EUR,bitcoin,Euro,&euro;,25707.8362,2023-05-12 16:34:00
EUR,bitcoin,Euro,&euro;,25659.5622,2023-05-12 16:47:00
EUR,bitcoin,Euro,&euro;,25624.7647,2023-05-12 17:04:00
EUR,bitcoin,Euro,&euro;,25652.9473,2023-05-12 17:20:00
EUR,bitcoin,Euro,&euro;,25686.508,2023-05-12 17:33:00
EUR,bitcoin,Euro,&euro;,25679.4503,2023-05-12 17:47:00
EUR,bitcoin,Euro,&euro;,25671.9821,2023-05-12 18:04:00
EUR,bitcoin,Euro,&euro;,25675.1592,2023-05-12 18:22:00
EUR,bitcoin,Euro,&euro;,25681.7939,2023-05-12 18:32:00
EUR,bitcoin,Euro,&euro;,25681.7032,2023-05-12 18:47:00
EUR,bitcoin,Euro,&euro;,25623.9461,2023-05-12 19:04:00
EUR,bitcoin,Euro,&euro;,25567.988,2023-05-12 19:18:00
EUR,bitcoin,Euro,&euro;,25344.5887,2023-05-12 19:33:00
EUR,bitcoin,Euro,&euro;,25485.8959,2023-05-12 19:47:00
EUR,bitcoin,Euro,&euro;,25770.9469,2023-05-12 20:04:00
EUR,bitcoin,Euro,&euro;,25770.238,2023-05-12 20:20:00
EUR,bitcoin,Euro,&euro;,25743.8731,2023-05-12 20:33:00
EUR,bitcoin,Euro,&euro;,25770.4143,2023-05-12 20:47:00
EUR,bitcoin,Euro,&euro;,25862.7319,2023-05-12 21:04:00
EUR,bitcoin,Euro,&euro;,25948.9072,2023-05-12 21:18:00
EUR,bitcoin,Euro,&euro;,26073.0482,2023-05-12 21:33:00
EUR,bitcoin,Euro,&euro;,26049.0311,2023-05-12 21:47:00
EUR,bitcoin,Euro,&euro;,26127.0548,2023-05-12 22:04:00
EUR,bitcoin,Euro,&euro;,26235.6083,2023-05-12 22:20:00
EUR,bitcoin,Euro,&euro;,26157.5138,2023-05-12 22:33:00
EUR,bitcoin,Euro,&euro;,26122.4304,2023-05-12 22:47:00
EUR,bitcoin,Euro,&euro;,26083.1843,2023-05-12 23:03:00
EUR,bitcoin,Euro,&euro;,26136.4521,2023-05-12 23:19:00
EUR,bitcoin,Euro,&euro;,26158.1549,2023-05-12 23:33:00
EUR,bitcoin,Euro,&euro;,26176.6605,2023-05-12 23:47:00
EUR,bitcoin,Euro,&euro;,26158.1723,2023-05-13 00:17:00
EUR,bitcoin,Euro,&euro;,26127.9364,2023-05-13 00:47:00
EUR,bitcoin,Euro,&euro;,26356.5026,2023-05-13 01:31:00
EUR,bitcoin,Euro,&euro;,26237.0566,2023-05-13 02:05:00
EUR,bitcoin,Euro,&euro;,26238.5836,2023-05-13 02:25:00
EUR,bitcoin,Euro,&euro;,26198.4495,2023-05-13 02:37:00
EUR,bitcoin,Euro,&euro;,26221.4468,2023-05-13 02:47:00
EUR,bitcoin,Euro,&euro;,26189.0206,2023-05-13 03:04:00
EUR,bitcoin,Euro,&euro;,26192.9205,2023-05-13 03:19:00
EUR,bitcoin,Euro,&euro;,26209.9014,2023-05-13 03:33:00
EUR,bitcoin,Euro,&euro;,26235.6955,2023-05-13 03:47:00
EUR,bitcoin,Euro,&euro;,26226.1416,2023-05-13 04:04:00
EUR,bitcoin,Euro,&euro;,26231.6904,2023-05-13 04:21:00
EUR,bitcoin,Euro,&euro;,26238.6618,2023-05-13 04:32:00
EUR,bitcoin,Euro,&euro;,26213.948,2023-05-13 04:47:00
EUR,bitcoin,Euro,&euro;,26202.1262,2023-05-13 05:03:00
EUR,bitcoin,Euro,&euro;,26238.1319,2023-05-13 05:20:00
EUR,bitcoin,Euro,&euro;,26180.9664,2023-05-13 05:32:00
EUR,bitcoin,Euro,&euro;,26171.4619,2023-05-13 05:47:00
EUR,bitcoin,Euro,&euro;,26155.3503,2023-05-13 06:04:00
EUR,bitcoin,Euro,&euro;,26149.8322,2023-05-13 06:22:00
EUR,bitcoin,Euro,&euro;,26164.3252,2023-05-13 06:32:00
EUR,bitcoin,Euro,&euro;,26129.3609,2023-05-13 06:48:00
EUR,bitcoin,Euro,&euro;,26139.6592,2023-05-13 07:03:00
EUR,bitcoin,Euro,&euro;,26148.4949,2023-05-13 07:18:00
EUR,bitcoin,Euro,&euro;,26149.9872,2023-05-13 07:33:00
EUR,bitcoin,Euro,&euro;,26181.8939,2023-05-13 07:47:00
EUR,bitcoin,Euro,&euro;,26163.9281,2023-05-13 08:04:00
EUR,bitcoin,Euro,&euro;,26165.526,2023-05-13 08:21:00
EUR,bitcoin,Euro,&euro;,26160.0194,2023-05-13 08:32:00
EUR,bitcoin,Euro,&euro;,26202.0935,2023-05-13 08:47:00
EUR,bitcoin,Euro,&euro;,26197.2434,2023-05-13 09:04:00
EUR,bitcoin,Euro,&euro;,26199.1126,2023-05-13 09:18:00
EUR,bitcoin,Euro,&euro;,26233.0342,2023-05-13 09:32:00
EUR,bitcoin,Euro,&euro;,26213.6627,2023-05-13 09:47:00
EUR,bitcoin,Euro,&euro;,26214.1136,2023-05-13 10:04:00
EUR,bitcoin,Euro,&euro;,26185.7417,2023-05-13 10:20:00
EUR,bitcoin,Euro,&euro;,26192.58,2023-05-13 10:32:00
EUR,bitcoin,Euro,&euro;,26206.4571,2023-05-13 10:48:00
EUR,bitcoin,Euro,&euro;,26228.2333,2023-05-13 11:03:00
EUR,bitcoin,Euro,&euro;,26224.9496,2023-05-13 11:17:00
EUR,bitcoin,Euro,&euro;,26222.0921,2023-05-13 11:32:00
EUR,bitcoin,Euro,&euro;,26201.3812,2023-05-13 11:47:00
EUR,bitcoin,Euro,&euro;,26201.4067,2023-05-13 12:04:00
EUR,bitcoin,Euro,&euro;,26220.482,2023-05-13 12:24:00
EUR,bitcoin,Euro,&euro;,26237.9964,2023-05-13 12:38:00
EUR,bitcoin,Euro,&euro;,26256.3028,2023-05-13 12:50:00
EUR,bitcoin,Euro,&euro;,26208.3844,2023-05-13 13:04:00
EUR,bitcoin,Euro,&euro;,26250.6228,2023-05-13 13:19:00
EUR,bitcoin,Euro,&euro;,26210.3135,2023-05-13 13:32:00
EUR,bitcoin,Euro,&euro;,26187.6331,2023-05-13 13:47:00
EUR,bitcoin,Euro,&euro;,26232.2484,2023-05-13 14:03:00
EUR,bitcoin,Euro,&euro;,26189.5029,2023-05-13 14:19:00
EUR,bitcoin,Euro,&euro;,26164.3028,2023-05-13 14:32:00
EUR,bitcoin,Euro,&euro;,26212.5342,2023-05-13 14:47:00
EUR,bitcoin,Euro,&euro;,26186.8263,2023-05-13 15:04:00
EUR,bitcoin,Euro,&euro;,26165.8021,2023-05-13 15:19:00
EUR,bitcoin,Euro,&euro;,26190.1643,2023-05-13 15:32:00
EUR,bitcoin,Euro,&euro;,26174.6831,2023-05-13 15:47:00
EUR,bitcoin,Euro,&euro;,26202.1217,2023-05-13 16:04:00
EUR,bitcoin,Euro,&euro;,26199.7453,2023-05-13 16:22:00
EUR,bitcoin,Euro,&euro;,26196.4395,2023-05-13 16:33:00
EUR,bitcoin,Euro,&euro;,26182.1827,2023-05-13 16:47:00
EUR,bitcoin,Euro,&euro;,26209.2889,2023-05-13 17:03:00
EUR,bitcoin,Euro,&euro;,26211.6654,2023-05-13 17:20:00
EUR,bitcoin,Euro,&euro;,26225.6108,2023-05-13 17:33:00
EUR,bitcoin,Euro,&euro;,26214.7753,2023-05-13 17:47:00
EUR,bitcoin,Euro,&euro;,26202.3321,2023-05-13 18:04:00
EUR,bitcoin,Euro,&euro;,26198.2508,2023-05-13 18:21:00
EUR,bitcoin,Euro,&euro;,26235.0643,2023-05-13 18:33:00
EUR,bitcoin,Euro,&euro;,26269.7201,2023-05-13 18:48:00
EUR,bitcoin,Euro,&euro;,26221.6629,2023-05-13 19:03:00
EUR,bitcoin,Euro,&euro;,26321.5745,2023-05-13 19:17:00
EUR,bitcoin,Euro,&euro;,26267.592,2023-05-13 19:32:00
EUR,bitcoin,Euro,&euro;,26196.4869,2023-05-13 19:48:00
EUR,bitcoin,Euro,&euro;,26248.4462,2023-05-13 20:04:00
EUR,bitcoin,Euro,&euro;,26280.8499,2023-05-13 20:19:00
EUR,bitcoin,Euro,&euro;,26268.5705,2023-05-13 20:33:00
EUR,bitcoin,Euro,&euro;,26257.0731,2023-05-13 20:47:00
EUR,bitcoin,Euro,&euro;,26309.958,2023-05-13 21:03:00
EUR,bitcoin,Euro,&euro;,26265.4953,2023-05-13 21:18:00
EUR,bitcoin,Euro,&euro;,26297.2643,2023-05-13 21:32:00
EUR,bitcoin,Euro,&euro;,26304.4645,2023-05-13 21:47:00
EUR,bitcoin,Euro,&euro;,26273.096,2023-05-13 22:04:00
EUR,bitcoin,Euro,&euro;,26240.8501,2023-05-13 22:20:00
EUR,bitcoin,Euro,&euro;,26257.3167,2023-05-13 22:33:00
EUR,bitcoin,Euro,&euro;,26289.5298,2023-05-13 22:48:00
EUR,bitcoin,Euro,&euro;,26298.159,2023-05-13 23:03:00
EUR,bitcoin,Euro,&euro;,26303.7662,2023-05-13 23:19:00
EUR,bitcoin,Euro,&euro;,26286.5439,2023-05-13 23:32:00
EUR,bitcoin,Euro,&euro;,26177.5438,2023-05-13 23:47:00
EUR,bitcoin,Euro,&euro;,26143.3533,2023-05-14 00:19:00
EUR,bitcoin,Euro,&euro;,26114.4558,2023-05-14 00:48:00
EUR,bitcoin,Euro,&euro;,26110.6916,2023-05-14 01:32:00
EUR,bitcoin,Euro,&euro;,26116.7392,2023-05-14 02:08:00
EUR,bitcoin,Euro,&euro;,26161.1605,2023-05-14 02:27:00
EUR,bitcoin,Euro,&euro;,26160.1003,2023-05-14 02:40:00
EUR,bitcoin,Euro,&euro;,26181.5048,2023-05-14 02:49:00
EUR,bitcoin,Euro,&euro;,26193.5386,2023-05-14 03:04:00
EUR,bitcoin,Euro,&euro;,26193.8914,2023-05-14 03:20:00
EUR,bitcoin,Euro,&euro;,26218.4376,2023-05-14 03:33:00
EUR,bitcoin,Euro,&euro;,26243.5063,2023-05-14 03:47:00
EUR,bitcoin,Euro,&euro;,26248.5156,2023-05-14 04:04:00
EUR,bitcoin,Euro,&euro;,26222.6868,2023-05-14 04:21:00
EUR,bitcoin,Euro,&euro;,26228.4023,2023-05-14 04:32:00
EUR,bitcoin,Euro,&euro;,26220.1235,2023-05-14 04:48:00
EUR,bitcoin,Euro,&euro;,26225.4255,2023-05-14 05:03:00
EUR,bitcoin,Euro,&euro;,26217.9368,2023-05-14 05:20:00
EUR,bitcoin,Euro,&euro;,26219.1398,2023-05-14 05:33:00
EUR,bitcoin,Euro,&euro;,26233.7928,2023-05-14 05:47:00
EUR,bitcoin,Euro,&euro;,26237.1339,2023-05-14 06:04:00
EUR,bitcoin,Euro,&euro;,26235.4869,2023-05-14 06:21:00
EUR,bitcoin,Euro,&euro;,26268.0405,2023-05-14 06:32:00
EUR,bitcoin,Euro,&euro;,26257.1808,2023-05-14 06:47:00
EUR,bitcoin,Euro,&euro;,26249.1137,2023-05-14 07:04:00
EUR,bitcoin,Euro,&euro;,26266.1992,2023-05-14 07:19:00
EUR,bitcoin,Euro,&euro;,26240.1196,2023-05-14 07:32:00
EUR,bitcoin,Euro,&euro;,26230.3007,2023-05-14 07:48:00
EUR,bitcoin,Euro,&euro;,26226.9831,2023-05-14 08:04:00
EUR,bitcoin,Euro,&euro;,26223.1296,2023-05-14 08:21:00
EUR,bitcoin,Euro,&euro;,26221.0422,2023-05-14 08:33:00
EUR,bitcoin,Euro,&euro;,26237.6557,2023-05-14 08:47:00
EUR,bitcoin,Euro,&euro;,26225.0381,2023-05-14 09:03:00
EUR,bitcoin,Euro,&euro;,26224.0255,2023-05-14 09:18:00
EUR,bitcoin,Euro,&euro;,26203.6998,2023-05-14 09:32:00
EUR,bitcoin,Euro,&euro;,26225.2215,2023-05-14 09:47:00
EUR,bitcoin,Euro,&euro;,26211.9429,2023-05-14 10:04:00
EUR,bitcoin,Euro,&euro;,26209.1357,2023-05-14 10:20:00
EUR,bitcoin,Euro,&euro;,26219.5832,2023-05-14 10:32:00
EUR,bitcoin,Euro,&euro;,26205.3612,2023-05-14 10:47:00
EUR,bitcoin,Euro,&euro;,26204.681,2023-05-14 11:03:00
EUR,bitcoin,Euro,&euro;,26194.9253,2023-05-14 11:18:00
EUR,bitcoin,Euro,&euro;,26209.3016,2023-05-14 11:32:00
EUR,bitcoin,Euro,&euro;,26188.1707,2023-05-14 11:47:00
EUR,bitcoin,Euro,&euro;,26178.8624,2023-05-14 12:05:00
EUR,bitcoin,Euro,&euro;,26155.4173,2023-05-14 12:24:00
EUR,bitcoin,Euro,&euro;,26148.0396,2023-05-14 12:39:00
EUR,bitcoin,Euro,&euro;,26197.7587,2023-05-14 12:51:00
EUR,bitcoin,Euro,&euro;,26234.4006,2023-05-14 13:04:00
EUR,bitcoin,Euro,&euro;,26213.1226,2023-05-14 13:20:00
EUR,bitcoin,Euro,&euro;,26232.1636,2023-05-14 13:33:00
EUR,bitcoin,Euro,&euro;,26282.6001,2023-05-14 13:47:00
EUR,bitcoin,Euro,&euro;,26273.5605,2023-05-14 14:04:00
EUR,bitcoin,Euro,&euro;,26260.3685,2023-05-14 14:19:00
EUR,bitcoin,Euro,&euro;,26238.8498,2023-05-14 14:33:00
EUR,bitcoin,Euro,&euro;,26252.864,2023-05-14 14:47:00
EUR,bitcoin,Euro,&euro;,26361.577,2023-05-14 15:03:00
EUR,bitcoin,Euro,&euro;,26465.327,2023-05-14 15:19:00
EUR,bitcoin,Euro,&euro;,26418.7977,2023-05-14 15:32:00
EUR,bitcoin,Euro,&euro;,26491.9639,2023-05-14 15:47:00
EUR,bitcoin,Euro,&euro;,26476.0599,2023-05-14 16:04:00
EUR,bitcoin,Euro,&euro;,26423.7344,2023-05-14 16:22:00
EUR,bitcoin,Euro,&euro;,26413.9156,2023-05-14 16:33:00
EUR,bitcoin,Euro,&euro;,26401.319,2023-05-14 16:47:00
EUR,bitcoin,Euro,&euro;,26292.5921,2023-05-14 17:03:00
EUR,bitcoin,Euro,&euro;,26306.7863,2023-05-14 17:19:00
EUR,bitcoin,Euro,&euro;,26333.5982,2023-05-14 17:33:00
EUR,bitcoin,Euro,&euro;,26325.0917,2023-05-14 17:47:00
EUR,bitcoin,Euro,&euro;,26305.7274,2023-05-14 18:04:00
EUR,bitcoin,Euro,&euro;,26280.0864,2023-05-14 18:21:00
EUR,bitcoin,Euro,&euro;,26288.0192,2023-05-14 18:33:00
EUR,bitcoin,Euro,&euro;,26299.5518,2023-05-14 18:48:00
EUR,bitcoin,Euro,&euro;,26284.9072,2023-05-14 19:03:00
EUR,bitcoin,Euro,&euro;,26289.6103,2023-05-14 19:17:00
EUR,bitcoin,Euro,&euro;,26217.6151,2023-05-14 19:32:00
EUR,bitcoin,Euro,&euro;,26274.015,2023-05-14 19:47:00
EUR,bitcoin,Euro,&euro;,26226.3535,2023-05-14 20:04:00
EUR,bitcoin,Euro,&euro;,26194.9592,2023-05-14 20:19:00
EUR,bitcoin,Euro,&euro;,26216.6764,2023-05-14 20:33:00
EUR,bitcoin,Euro,&euro;,26232.5534,2023-05-14 20:47:00
EUR,bitcoin,Euro,&euro;,26241.075,2023-05-14 21:04:00
EUR,bitcoin,Euro,&euro;,26241.4203,2023-05-14 21:18:00
EUR,bitcoin,Euro,&euro;,26217.7154,2023-05-14 21:33:00
EUR,bitcoin,Euro,&euro;,26218.1413,2023-05-14 21:47:00
EUR,bitcoin,Euro,&euro;,26207.9187,2023-05-14 22:04:00
EUR,bitcoin,Euro,&euro;,26229.4624,2023-05-14 22:20:00
EUR,bitcoin,Euro,&euro;,26216.7236,2023-05-14 22:32:00
EUR,bitcoin,Euro,&euro;,26225.8813,2023-05-14 22:47:00
EUR,bitcoin,Euro,&euro;,26214.9256,2023-05-14 23:04:00
EUR,bitcoin,Euro,&euro;,26185.1657,2023-05-14 23:19:00
EUR,bitcoin,Euro,&euro;,26224.1422,2023-05-14 23:33:00
EUR,bitcoin,Euro,&euro;,26221.566,2023-05-14 23:48:00
GBP,bitcoin,British Pound Sterling,&pound;,24499.4816,2023-05-01 00:19:00
GBP,bitcoin,British Pound Sterling,&pound;,24489.0637,2023-05-01 00:48:00
GBP,bitcoin,British Pound Sterling,&pound;,24452.1698,2023-05-01 01:31:00
GBP,bitcoin,British Pound Sterling,&pound;,23898.673,2023-05-01 02:07:00
GBP,bitcoin,British Pound Sterling,&pound;,23900.9237,2023-05-01 02:26:00
GBP,bitcoin,British Pound Sterling,&pound;,23912.2524,2023-05-01 02:40:00
GBP,bitcoin,British Pound Sterling,&pound;,23898.8154,2023-05-01 02:49:00
GBP,bitcoin,British Pound Sterling,&pound;,23867.618,2023-05-01 03:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23861.2706,2023-05-01 03:21:00
GBP,bitcoin,British Pound Sterling,&pound;,23883.9916,2023-05-01 03:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23887.9652,2023-05-01 03:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23888.0237,2023-05-01 04:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23846.9381,2023-05-01 04:22:00
GBP,bitcoin,British Pound Sterling,&pound;,23858.3765,2023-05-01 04:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23829.2381,2023-05-01 04:47:00
GBP,bitcoin,British Pound Sterling,&pound;,23886.737,2023-05-01 05:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23927.1149,2023-05-01 05:20:00
GBP,bitcoin,British Pound Sterling,&pound;,23849.5549,2023-05-01 05:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23796.0904,2023-05-01 05:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23810.0777,2023-05-01 06:05:00
GBP,bitcoin,British Pound Sterling,&pound;,23828.9912,2023-05-01 06:23:00
GBP,bitcoin,British Pound Sterling,&pound;,23866.4774,2023-05-01 06:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23896.5036,2023-05-01 06:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23898.7245,2023-05-01 07:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23913.6484,2023-05-01 07:19:00
GBP,bitcoin,British Pound Sterling,&pound;,23938.4137,2023-05-01 07:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23949.5065,2023-05-01 07:47:00
GBP,bitcoin,British Pound Sterling,&pound;,23928.3186,2023-05-01 08:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23884.2825,2023-05-01 08:22:00
GBP,bitcoin,British Pound Sterling,&pound;,23893.2911,2023-05-01 08:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23912.6482,2023-05-01 08:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23889.8486,2023-05-01 09:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23905.8461,2023-05-01 09:20:00
GBP,bitcoin,British Pound Sterling,&pound;,23898.8241,2023-05-01 09:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23826.163,2023-05-01 09:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23834.8855,2023-05-01 10:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23844.1314,2023-05-01 10:22:00
GBP,bitcoin,British Pound Sterling,&pound;,23849.0044,2023-05-01 10:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23848.5078,2023-05-01 10:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23863.0186,2023-05-01 11:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23861.3285,2023-05-01 11:18:00
GBP,bitcoin,British Pound Sterling,&pound;,23854.6452,2023-05-01 11:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23863.3091,2023-05-01 11:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23818.0669,2023-05-01 12:06:00
GBP,bitcoin,British Pound Sterling,&pound;,23855.5913,2023-05-01 12:24:00
GBP,bitcoin,British Pound Sterling,&pound;,23898.1725,2023-05-01 12:40:00
GBP,bitcoin,British Pound Sterling,&pound;,23876.747,2023-05-01 12:52:00
GBP,bitcoin,British Pound Sterling,&pound;,23877.1815,2023-05-01 13:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23922.9977,2023-05-01 13:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23865.6501,2023-05-01 13:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23823.9765,2023-05-01 14:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23833.875,2023-05-01 14:32:00
GBP,bitcoin,British Pound Sterling,&pound;,23810.4911,2023-05-01 14:47:00
GBP,bitcoin,British Pound Sterling,&pound;,23777.2438,2023-05-01 15:05:00
GBP,bitcoin,British Pound Sterling,&pound;,23667.9803,2023-05-01 15:20:00
GBP,bitcoin,British Pound Sterling,&pound;,23526.0152,2023-05-01 15:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23579.7453,2023-05-01 15:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23599.9692,2023-05-01 16:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23540.3291,2023-05-01 16:23:00
GBP,bitcoin,British Pound Sterling,&pound;,23580.6366,2023-05-01 16:35:00
GBP,bitcoin,British Pound Sterling,&pound;,23599.4192,2023-05-01 16:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23689.6154,2023-05-01 17:09:00
GBP,bitcoin,British Pound Sterling,&pound;,23665.3617,2023-05-01 17:20:00
GBP,bitcoin,British Pound Sterling,&pound;,23565.3612,2023-05-01 17:32:00
GBP,bitcoin,British Pound Sterling,&pound;,23659.8151,2023-05-01 17:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23627.6962,2023-05-01 18:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23570.6541,2023-05-01 18:22:00
GBP,bitcoin,British Pound Sterling,&pound;,23523.8174,2023-05-01 18:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23521.4779,2023-05-01 18:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23529.7618,2023-05-01 19:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23321.7804,2023-05-01 19:17:00
GBP,bitcoin,British Pound Sterling,&pound;,23401.5207,2023-05-01 19:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23321.8231,2023-05-01 19:48:00
GBP,bitcoin,British Pound Sterling,&pound;,23309.8846,2023-05-01 20:04:00
