session_id,user_id,referrer,page,action,did_purchase,timestamp
SESSION_70,USER_79,social,product,view_product,0,2026-01-01T00:06:00+00:00
SESSION_70,USER_79,social,search,back,0,2026-01-01T00:07:00+00:00
SESSION_70,USER_79,social,product,view_product,0,2026-01-01T00:08:00+00:00
SESSION_70,USER_79,social,search,back,0,2026-01-01T00:09:00+00:00
SESSION_70,USER_79,social,product,view_product,0,2026-01-01T00:10:00+00:00
SESSION_70,USER_79,social,cart,add_to_cart,0,2026-01-01T00:11:00+00:00
SESSION_70,USER_79,social,exit,cart_abandoned,0,2026-01-01T00:12:00+00:00
SESSION_71,USER_18,social,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_71,USER_18,social,search,browse,0,2026-01-01T00:01:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:02:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:03:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:04:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:05:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:06:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:07:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:08:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:09:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:10:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:11:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:12:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:13:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:14:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:15:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:16:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:17:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:18:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:19:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:20:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:21:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:22:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:23:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:24:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:25:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:26:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:27:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:28:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:29:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:30:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:31:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:32:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:33:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:34:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:35:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:36:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:37:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:38:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:39:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:40:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:41:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:42:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:43:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:44:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:45:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:46:00+00:00
SESSION_71,USER_18,social,search,back,0,2026-01-01T00:47:00+00:00
SESSION_71,USER_18,social,product,view_product,0,2026-01-01T00:48:00+00:00
SESSION_71,USER_18,social,cart,add_to_cart,0,2026-01-01T00:49:00+00:00
SESSION_71,USER_18,social,checkout,checkout,0,2026-01-01T00:50:00+00:00
SESSION_71,USER_18,social,purchase,complete,1,2026-01-01T00:51:00+00:00
SESSION_72,USER_46,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_72,USER_46,search,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_73,USER_12,social,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_73,USER_12,social,product,view_product,0,2026-01-01T00:01:00+00:00
SESSION_73,USER_12,social,search,back,0,2026-01-01T00:02:00+00:00
SESSION_73,USER_12,social,product,view_product,0,2026-01-01T00:03:00+00:00
SESSION_73,USER_12,social,search,back,0,2026-01-01T00:04:00+00:00
SESSION_73,USER_12,social,product,view_product,0,2026-01-01T00:05:00+00:00
SESSION_73,USER_12,social,cart,add_to_cart,0,2026-01-01T00:06:00+00:00
SESSION_73,USER_12,social,checkout,checkout,0,2026-01-01T00:07:00+00:00
SESSION_73,USER_12,social,purchase,complete,1,2026-01-01T00:08:00+00:00
SESSION_74,USER_68,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_74,USER_68,search,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_75,USER_47,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_75,USER_47,search,search,browse,0,2026-01-01T00:01:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:02:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:03:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:04:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:05:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:06:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:07:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:08:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:09:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:10:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:11:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:12:00+00:00
SESSION_75,USER_47,search,cart,add_to_cart,0,2026-01-01T00:13:00+00:00
SESSION_75,USER_47,search,product,continue_shopping,0,2026-01-01T00:14:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:15:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:16:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:17:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:18:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:19:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:20:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:21:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:22:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:23:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:24:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:25:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:26:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:27:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:28:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:29:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:30:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:31:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:32:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:33:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:34:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:35:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:36:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:37:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:38:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:39:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:40:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:41:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:42:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:43:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:44:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:45:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:46:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:47:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:48:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:49:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:50:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:51:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:52:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:53:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:54:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:55:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:56:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:57:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T00:58:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T00:59:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:00:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:01:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:02:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:03:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:04:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:05:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:06:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:07:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:08:00+00:00
SESSION_75,USER_47,search,cart,add_to_cart,0,2026-01-01T01:09:00+00:00
SESSION_75,USER_47,search,product,continue_shopping,0,2026-01-01T01:10:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:11:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:12:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:13:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:14:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:15:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:16:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:17:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:18:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:19:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:20:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:21:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:22:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:23:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:24:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:25:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:26:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:27:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:28:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:29:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:30:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:31:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:32:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:33:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:34:00+00:00
SESSION_75,USER_47,search,cart,add_to_cart,0,2026-01-01T01:35:00+00:00
SESSION_75,USER_47,search,product,continue_shopping,0,2026-01-01T01:36:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:37:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:38:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:39:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:40:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:41:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:42:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:43:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:44:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:45:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:46:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:47:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:48:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:49:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:50:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:51:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:52:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:53:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:54:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:55:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:56:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:57:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T01:58:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T01:59:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:00:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:01:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:02:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:03:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:04:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:05:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:06:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:07:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:08:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:09:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:10:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:11:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:12:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:13:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:14:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:15:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:16:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:17:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:18:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:19:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:20:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:21:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:22:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:23:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:24:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:25:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:26:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:27:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:28:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:29:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:30:00+00:00
SESSION_75,USER_47,search,cart,add_to_cart,0,2026-01-01T02:31:00+00:00
SESSION_75,USER_47,search,product,continue_shopping,0,2026-01-01T02:32:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:33:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:34:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:35:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:36:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:37:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:38:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:39:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:40:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:41:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:42:00+00:00
SESSION_75,USER_47,search,cart,add_to_cart,0,2026-01-01T02:43:00+00:00
SESSION_75,USER_47,search,product,continue_shopping,0,2026-01-01T02:44:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:45:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:46:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:47:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:48:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:49:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:50:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:51:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:52:00+00:00
SESSION_75,USER_47,search,search,back,0,2026-01-01T02:53:00+00:00
SESSION_75,USER_47,search,product,view_product,0,2026-01-01T02:54:00+00:00
SESSION_75,USER_47,search,cart,add_to_cart,0,2026-01-01T02:55:00+00:00
SESSION_75,USER_47,search,product,continue_shopping,0,2026-01-01T02:56:00+00:00
SESSION_75,USER_47,search,cart,add_to_cart,0,2026-01-01T02:57:00+00:00
SESSION_75,USER_47,search,exit,cart_abandoned,0,2026-01-01T02:58:00+00:00
SESSION_76,USER_33,social,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_76,USER_33,social,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_77,USER_22,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_77,USER_22,search,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_78,USER_56,email,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:01:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:02:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:03:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:04:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:05:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:06:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:07:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:08:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:09:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:10:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:11:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:12:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:13:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:14:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:15:00+00:00
SESSION_78,USER_56,email,search,back,0,2026-01-01T00:16:00+00:00
SESSION_78,USER_56,email,product,view_product,0,2026-01-01T00:17:00+00:00
SESSION_78,USER_56,email,cart,add_to_cart,0,2026-01-01T00:18:00+00:00
SESSION_78,USER_56,email,exit,cart_abandoned,0,2026-01-01T00:19:00+00:00
SESSION_79,USER_66,direct,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_79,USER_66,direct,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_80,USER_94,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_80,USER_94,search,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_81,USER_43,email,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_81,USER_43,email,product,view_product,0,2026-01-01T00:01:00+00:00
SESSION_81,USER_43,email,search,back,0,2026-01-01T00:02:00+00:00
SESSION_81,USER_43,email,product,view_product,0,2026-01-01T00:03:00+00:00
SESSION_81,USER_43,email,search,back,0,2026-01-01T00:04:00+00:00
SESSION_81,USER_43,email,product,view_product,0,2026-01-01T00:05:00+00:00
SESSION_81,USER_43,email,search,back,0,2026-01-01T00:06:00+00:00
SESSION_81,USER_43,email,product,view_product,0,2026-01-01T00:07:00+00:00
SESSION_81,USER_43,email,cart,add_to_cart,0,2026-01-01T00:08:00+00:00
SESSION_81,USER_43,email,product,continue_shopping,0,2026-01-01T00:09:00+00:00
SESSION_81,USER_43,email,cart,add_to_cart,0,2026-01-01T00:10:00+00:00
SESSION_81,USER_43,email,checkout,checkout,0,2026-01-01T00:11:00+00:00
SESSION_81,USER_43,email,exit,leave,0,2026-01-01T00:12:00+00:00
SESSION_82,USER_16,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_82,USER_16,search,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_83,USER_83,direct,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_83,USER_83,direct,search,browse,0,2026-01-01T00:01:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:02:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:03:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:04:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:05:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:06:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:07:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:08:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:09:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:10:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:11:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:12:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:13:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:14:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:15:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:16:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:17:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:18:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:19:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:20:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:21:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:22:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:23:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:24:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:25:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:26:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:27:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:28:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:29:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:30:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:31:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:32:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:33:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:34:00+00:00
SESSION_83,USER_83,direct,search,back,0,2026-01-01T00:35:00+00:00
SESSION_83,USER_83,direct,product,view_product,0,2026-01-01T00:36:00+00:00
SESSION_83,USER_83,direct,cart,add_to_cart,0,2026-01-01T00:37:00+00:00
SESSION_83,USER_83,direct,exit,cart_abandoned,0,2026-01-01T00:38:00+00:00
SESSION_84,USER_62,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_84,USER_62,search,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_85,USER_70,social,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_85,USER_70,social,search,browse,0,2026-01-01T00:01:00+00:00
SESSION_85,USER_70,social,product,view_product,0,2026-01-01T00:02:00+00:00
SESSION_85,USER_70,social,search,back,0,2026-01-01T00:03:00+00:00
SESSION_85,USER_70,social,product,view_product,0,2026-01-01T00:04:00+00:00
SESSION_85,USER_70,social,search,back,0,2026-01-01T00:05:00+00:00
SESSION_85,USER_70,social,product,view_product,0,2026-01-01T00:06:00+00:00
SESSION_85,USER_70,social,search,back,0,2026-01-01T00:07:00+00:00
SESSION_85,USER_70,social,product,view_product,0,2026-01-01T00:08:00+00:00
SESSION_85,USER_70,social,search,back,0,2026-01-01T00:09:00+00:00
SESSION_85,USER_70,social,product,view_product,0,2026-01-01T00:10:00+00:00
SESSION_85,USER_70,social,cart,add_to_cart,0,2026-01-01T00:11:00+00:00
SESSION_85,USER_70,social,exit,cart_abandoned,0,2026-01-01T00:12:00+00:00
SESSION_86,USER_9,email,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_86,USER_9,email,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_87,USER_31,search,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_87,USER_31,search,exit,leave,0,2026-01-01T00:01:00+00:00
SESSION_88,USER_76,email,homepage,,0,2026-01-01T00:00:00+00:00
SESSION_88,USER_76,email,search,browse,0,2026-01-01T00:01:00+00:00
SESSION_88,USER_76,email,product,view_product,0,2026-01-01T00:02:00+00:00
SESSION_88,USER_76,email,search,back,0,2026-01-01T00:03:00+00:00
SESSION_88,USER_76,email,product,view_product,0,2026-01-01T00:04:00+00:00
SESSION_88,USER_76,email,search,back,0,2026-01-01T00:05:00+00:00
SESSION_88,USER_76,email,product,view_product,0,2026-01-01T00:06:00+00:00
SESSION_88,USER_76,email,search,back,0,2026-01-01T00:07:00+00:00
SESSION_88,USER_76,email,product,view_product,0,2026-01-01T00:08:00+00:00
SESSION_88,USER_76,email,search,back,0,2026-01-01T00:09:00+00:00
